identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,images_3,images_4,images_5,images_6,images_7,avantages_dateFin,avantages_categorie,nro_paginas,page
24647,3600542453127,50.0,Garnier,"Creme hidratante Vitamina C, 50 ml",,6.49,129.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1EA2EF0D28FBED9FE8E567502040E4E2.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,14
24869,5604563000610,750.0,Cincoquina,Vinho tinto região do alentejo reserva,Garrafa de 0.75 l,3.49,4.65,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6648CC4756A89B21A105B49125357962.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,14
25052,3023290113684,480.0,Longa vida,"Iogurte 0% pedaços muesli e cereal, embalagem de 4 x 120 g",,2.29,4.77,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B9708A300CA1B65EB55080078379CE89.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,14
25184,8001090371966,,Evax,Pensos higiénicos liberty normal sem abas,Embalagem com 12 un.,2.79,2.79,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D44C760D694501E458F44953DCE03475.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,14
25540,7613035378636,142.0,Purina One,"Snack de higiene oral diária para cão grande, de 142 g",,1.79,12.61,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C39C859258FB765A439650B5D367946C.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,14
25623,8718951145191,,Colgate,"Escova dentes kids minions bateria, 1 un.",,7.09,7.09,1,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2816FD63FF1A99B8B698E5EA0A13FCA0.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,14
25646,0036000183399,,Huggies,"Cuecas Banho Little Swimmers 7-15kgs T3-4, 12un.",,4.99,4.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/892B246B9B95AC541D8092BA155DD4F1.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,14
25647,5029053538426,,Huggies,"Fralda Cueca de Banho 12 a 18 kg, 11 un.",,4.99,4.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1D2B695F472AC1CBD09F20E041A054D2.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,14
26085,3250392500412,,Pommette,Bacio Bebé Cinza,1 un.,4.09,4.09,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/74D3DABAD4DFB6ACB2BFFE6801094094.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,14
26525,5606710536119,750.0,Carm,"Vinho tinto douro reserva, garrafa de 750 ml",,13.19,17.59,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4B23FC2A48137606C2E82AFA43BDF131.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,14
26593,8711000357576,,LOr,"Café ristretto intensidade 11, 10 cápsulas",,3.59,3.59,10,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2EAEB37E8B795B71A4A771BA06ECE034.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/365CDCB84568CD244FD438D6B6B31A4D.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/365CDCB84568CD244FD438D6B6B31A4D.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/365CDCB84568CD244FD438D6B6B31A4D.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/365CDCB84568CD244FD438D6B6B31A4D.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/365CDCB84568CD244FD438D6B6B31A4D.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/365CDCB84568CD244FD438D6B6B31A4D.jpg,,2025-11-19T23:59:59Z,PROSPECTUS,18,14
26925,7613036912488,200.0,After Eight,Chocolate Laranja,Embalagem de 200 g,3.99,19.95,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B3B97C4360341C28A16A879C96DC1BA0.jpg,,,,,,,,2025-12-24T23:59:59Z,PROSPECTUS,18,14
26932,8410740910743,150.0,Lacasa,Trufas 70% Cacau,Embalagem 150g,2.99,19.93,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5CE54A3A370265C348BCD0F09685BC8B.jpg,,,,,,,,2025-12-24T23:59:59Z,PROSPECTUS,18,14
26940,5601752088886,750.0,Favaios,Moscatel de Douro Reserva,Garrafa de 0.75 l,9.99,13.32,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2B217C64C1C411EB2DE647E2AD1E80C3.jpg,,,,,,,,2025-12-24T23:59:59Z,PROSPECTUS,18,14
27361,5604260314607,700.0,Alma pura,"Aguardente Vínica Velha 0,70l",,11.99,17.13,700,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CEB0567418BB8084914446C43D43818A.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,14
27417,3015496414405,200.0,Jacquot,Trufas de Chocolate C/ Amêndoas,Embalagem de 200 g,3.99,19.95,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D7DC95D498E1C2E87DB8A5B7E2A9CF94.jpg,,,,,,,,2025-12-24T23:59:59Z,PROSPECTUS,18,14
27498,5604575004712,1500.0,Cabriz,Vinho DOC Dão Tinto,"Caixa: 2x0,75L",7.99,5.33,1500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/04AF4D8A718C9489D58B6F0127EEBB79.jpg,,,,,,,,2025-12-24T23:59:59Z,PROSPECTUS,18,14
28271,5601082042619,55.0,Delta Q,Caps.cafe bio x10 55g,Embalagem de 60g,3.99,72.55,0,kg,€/Kg,,Produtos Bio,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FDA125630EFA1117C5A3B9FC34298B39.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,14
28372,5601989976758,750.0,Esporão,"Vinho biológico tinto doc alentejano colheita, garrafa de 0.75 l",,7.99,10.65,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9EC53DDAE24FDDB0ABA7626F6FF3FEB7.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,14
28664,8714789135274,,Colgate,"Escova dentífrica zig zag suave, 2 + 1 grátis",,3.19,3.19,3,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/ED688DE5EA479F2C20E9896DBA9DBAE1.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,14
29082,5410976140122,250.0,Guylian,"Frutos do mar, 250 g",,8.69,34.76,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3C8BEB0B5F241708B6F819F9DEEA51D5.jpg,,,,,,,,2025-12-24T23:59:59Z,PROSPECTUS,18,14
29166,7613036118651,2500.0,Purina One,Ração para Cão Medium/Maxi Júnior com Frango,"1 Embalagem 2,5Kg",11.59,4.64,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7789F8A6106C9FD60FCB6BEC35C5ADDB.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,14
29234,5608527000494,750.0,Dom Campos,Moscatel de setúbal,Garrafa de 750 ml,4.79,6.39,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A85665CBA474506EE45240B1972A7C9E.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,14
29361,8001090760937,,Ausonia Discreet,Cueca Incontinência Boutique Plus M,Embalagem de 9 Un.,8.99,8.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/54B7B24A18BFE6ADF8A8264FE6260599.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,14
29438,5601082040233,55.0,Delta Q,Cápsulas de café epiq,Embalagem de 60g,4.99,90.73,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D35434D32FE859705541AF26F67B5F90.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,14
29439,5601082040226,55.0,Delta Q,Cápsulas de café qharisma,Embalagem de 60g,4.99,90.73,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/39FE0B4691223B1955C79E543FE9A503.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,14
29528,8001090673848,75.0,Oral B,Dentífrico 3DWhite Brancura Revitalizante,Embalagem de 75 ml,3.19,42.53,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/29B63890D4EDA0076BA9DA9B42F93E18.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,14
30041,5600328290166,750.0,Martha's,Moscatel do Douro,1 Garrafa 75cl,4.99,6.65,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E5ED97AEE7D953DC7130F02ADB9904C1.jpg,,,,,,,,2025-12-24T23:59:59Z,PROSPECTUS,18,14
30664,4005900496331,400.0,Nivea,"Água micelar bifasica, 400 ml",,5.39,13.48,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/58A423840DAC3E7878AD76FCA74D3F72.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,14
31114,5010327000176,700.0,Glenfiddic,"Whisky malte 12 anos, garrafa de 700 ml",,45.89,65.56,700,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/113CEFACBC1A2730D18291A8140EA954.jpg,,,,,,,,2025-12-24T23:59:59Z,PROSPECTUS,18,14
31945,5000267125480,700.0,Cardhu,Whisky Gold,0.70 l,36.99,52.84,700,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/491B630E37C7F484A2F99A9A8D8A44C5.jpg,,,,,,,,2025-12-24T23:59:59Z,PROSPECTUS,18,14
31952,3600523528707,75.0,L'oreal Men Expert,Cera BarberClub Barba e Cabelo,75 ml,5.59,74.53,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8265AF084C0728F554CA262918111753.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,14
32257,5604260283200,1500.0,Selecção de Enófilos,"Vinho Tinto DOC Douro 1,5l",,6.99,4.66,1500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CE89A5558A49A27E865DD8B121CD3B1E.jpg,,,,,,,,2025-12-24T23:59:59Z,PROSPECTUS,18,14
32307,4052199133102,,Lindor,"Fralda de Incontinência c/ Elásticos Tamanho Médio, 52 un.",,23.79,23.79,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0DB31C8BE2BE67206F1290672D15C986.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,14
32729,8005125171064,,Baby Clementoni,Balde Formas e Cores,unidade,12.99,12.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4C02070C10DA1478567C76C18EAA8A62.jpg,,,,,,,,2025-12-24T23:59:59Z,PROSPECTUS,18,14
32854,5601849341573,,Concentra,"Jogo ""Quem Sou Eu?""",1 unidade,20.99,20.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/ACE0F5BBD4195F2B9AC11ED51B241B19.jpg,,,,,,,,2025-12-24T23:59:59Z,PROSPECTUS,18,14
32997,4052199133072,,Lindor,"Fraldas de Incontinência Elásticos Grandes, 20 unidades",,11.48,11.48,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/27203661229EE2A5A482D97CAC7F7CD9.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,14
3319,5604260031887,,PorSi,"""Porsi - Escova Lavadeira em """"s""""""",,0.85,0.85,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/ADABF0FDAEAFE97D607CE5ED39AD2BDB.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,14
33199,4052199133041,,Lindor,"Fralda de Incontinência c/ Elásticos Tamanho Grande, 46 un.",,23.79,23.79,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3CB84798382A96A4A38D7F92C2FC1374.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,14
33319,2894722000000,150.0,Elpozo,Chouriço Nobreza,Vendido ao peso,2.84,18.95,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8A3774809D37CC1BBB9D8722A760DF89.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,14
33596,8412857000034,450.0,Humydry,Recarga Desumidificador Inodoro,embalagem de 450g,2.79,6.2,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/939BDDD8A364E225B47B3EEBD19FAA67.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,14
33601,8412857000881,250.0,Humydry,Recarga Desumidificador Basic,embalagem de 3 x 250g,6.07,24.28,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5D671BB9D70B356D865575DDB9F8C034.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,14
33602,8412857000188,450.0,Humydry,Recarga Desumidificador Premium,embalagem de 450g,3.39,7.53,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3462A4C81F97B97E1988E56245007883.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,14
33604,7613032396350,,Nescafé,"Café dulce gusto cortado, 16 cápsulas",,5.89,5.89,16,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/85D55F34A04358171DF613FE3F02A9F9.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,14
33656,8001010052562,100.0,Ponti,"Tomate seco, 100 g",,2.59,25.9,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CACFB8BE296A2C1987E2F4F546E02381.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,14
34117,8718951178779,500.0,Colgate,"Elixir tripla ação, 500 ml",,3.74,7.48,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A9385808BF4C2BA47D93E3622F7B35ED.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,14
34700,5608309002951,750.0,Grahams,"Vinho do porto, garrafa de 750 ml",,12.99,17.32,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/56876557ABF62C0CFC402DDD17CC70C1.jpg,,,,,,,,2025-12-24T23:59:59Z,PROSPECTUS,18,14
34965,5604260287536,,PorSi,Grelhador Redondo Nº 26 Basic,,6.19,6.19,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/02AB58985C3D689E25671643DDCC895E.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,14
3497,0000084124326,100.0,Pronto,Reparador de móveis escuro,Embalagem de 100 ml,4.09,40.9,100,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D69B33990891106EF66B7556A9C6AABD.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,14
35413,5000204075144,18.0,Glade,Ambientador sense e spray lavanda e jasmim,18 ml,4.99,277.22,18,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/41BE59C97FD1C81B853546D75106C4DB.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,14
35875,8434165442863,150.0,Cuétara,"Bolachas waffers com recheio de coco, embalagem de 150 g",,0.84,5.6,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3038F8DF546A04D98942827365F3C57A.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,14
36245,5000204117318,40.0,Glade,"Recargas ambientador elétrico relaxing zen, 2 x 20 ml",,5.19,129.75,40,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6DA8F56BD0A646FD3B917BA73D2BD427.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,14
36350,5606215030013,750.0,Raposeira,"Espumante super reserva meio seco, garrafa de 0.75 l",,10.99,14.65,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C4088311E8764371D6C1C4D20378C7D6.jpg,,,,,,,,2025-12-24T23:59:59Z,PROSPECTUS,18,14
36351,5606215020014,750.0,Raposeira,Espumante Super Reserva Bruto,Garrafa de 0.75 l,10.99,14.65,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B1F0D16E7335E46EF4AB339BC71DE310.jpg,,,,,,,,2025-12-24T23:59:59Z,PROSPECTUS,18,14
36579,8412857001666,,Humydry,Anti-humidade + 3 recargas,1 embalagem,11.19,11.19,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/10F2C734710775E54DD2403886115ABE.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,14
36740,5604260294329,800.0,PorSi,Camarão Moçambique 30/40 800g,,24.99,31.24,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5A4958565F85441CFBA684D29D9CA3BE.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,14
36803,8001090637338,300.0,Pantene,Champô 3 em 1 suave e sedoso,Embalagem de 300 ml,4.94,16.47,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/82C3800DCAC249D064C336614FDC216F.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,14
36849,8593893765870,158.0,Nestlé,Bombons de Chocolate Plaisir Ginja,Embalagem de 158 g,5.99,37.91,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1D463D7CF8DC97A5A76E9EE538B74879.jpg,,,,,,,,2025-12-24T23:59:59Z,PROSPECTUS,18,14
37053,5604260297283,,PorSi,Crepeira Nº 24 Anti-aderente Indução,,13.49,13.49,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DF12AB07032EE4168553D7F14E5BD0EE.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,14
37281,3760034065655,500.0,PorSi,Dobrada à Moda de Caen 500 G,,4.59,9.18,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C3AC5F7329157A178395751093B058F0.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,14
37472,7613036307390,2500.0,Purina One,"Ração seca para cão adulto mais de 10 kg frango, de 2,5 kg",,11.59,4.64,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7305A28BA7651CED47EDAB9FCB454651.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,14
37474,7613036724111,40.0,Purina One,Snack salmão de higiene oral diária para cão,Embalagem de 40 g,1.64,41.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/129D615911B360505B8FBA3511695C2B.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,14
37587,5608527000432,1500.0,Dona Ermelinda,Vinho Tinto Palmela,Garrafa de 1.5 l,7.99,5.33,1500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/628093ADB20A8A761F6E98C8281D74C8.jpg,,,,,,,,2025-12-24T23:59:59Z,PROSPECTUS,18,14
37800,5391522472792,800.0,Aptamil,"Leite regular 2, embalagem de 800 g",,14.29,17.86,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3A0965858B7D8347FD20B2F45103D134.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,14
37824,3250391975082,,Pommette,Conjunto Caixas Doseadoras Leite,2 unidades,4.99,4.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F6B61BB3810E4BF444E139E6CC75F932.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,14
37949,5604260285211,,PorSi,Porsi - Vassoura Pequena p/ Lixo,,1.07,1.07,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/481609F4D70D2D752FFE8B6157086DF6.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,14
38130,5600208583005,700.0,Licor 35,"Licor de pastel de nata, garrafa de 700 ml",,13.19,18.84,700,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/89EF3891C9A54F6981D6DFCB57C28FEA.jpg,,,,,,,,2025-12-24T23:59:59Z,PROSPECTUS,18,14
38350,3760034065679,500.0,PorSi,Dobrada Aromatizada com Tomate 500 G,,4.59,9.18,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8C1606093EF5B650994E9C6FC0BD9E76.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,14
38415,5411188121435,250.0,Alpro,"Creme fresco à base de soja parabater, de 250 ml",,1.59,6.36,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CDFAB1C73C32BECCAC7E9F44EA26CB69.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,15
40729,5604260296569,300.0,PorSi,Aerossol Multissuperficies 300 ml,,1.89,6.3,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/70B787BFD13CFA31ACA794E4C592E886.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,15
40857,8712561478762,200.0,Vaseline,"Loção recuperação avançada, 200 ml",,2.39,11.95,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/720BE9BCADE8456A7232B8C0EB4A51CF.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,15
41068,4008429122866,10000.0,Catsan,"Areia para gato, embalagem com 10 litros",,7.49,0.75,10000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F722946694641CC4FA3AA15E720075BA.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,15
41102,5060116321913,700.0,Label 5,Whisky 12 anos,"Garrafa de 0,70 l",22.99,32.84,700,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CEC735CF70C1C21B26424F78AAF96F2A.jpg,,,,,,,,2025-12-24T23:59:59Z,PROSPECTUS,18,15
41116,5604260304622,750.0,Selecção de Enófilos,"Vinho Branco Regional Península de Setúbal 0,75l",,1.79,2.39,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/762263B0E81F0BE747A91A51B694FE9F.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,15
41148,8710522571453,225.0,Linic,"Champô para homem sport mentol, embalagem de 225 ml",,3.34,14.84,225,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BAB7885A125E91BD4DEB651FA47F07FF.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,15
41150,8710522571446,225.0,Linic,"Champô para homem eficácia activa, embalagem de 225 ml",,3.34,14.84,225,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/81C63FF607C8C89CA4165F35D6354E89.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,15
41345,8410063078939,200.0,Pescanova,"Miolo de gambão, 200g",,7.29,36.45,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CE8A1FA918CF0BDC90BCE645C0050867.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,15
41736,5602068001170,750.0,Murganheira,Espumante Especial Vintage Pinot,Garrafa de 0.75 l,43.5,58.0,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9326AB0462A9F4DBEB5728AEC2BF714A.jpg,,,,,,,,2025-12-24T23:59:59Z,PROSPECTUS,18,15
42036,8718951295735,,Colgate,Escova de dentes bambu,,2.99,2.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/33B647C457AA3BC2C137D04F6CFC5861.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,15
42164,5604260306725,400.0,PorSi Select,Queijo São Jorge Dop Cunha 400g (7 Meses Cura),,6.49,16.23,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8E179C5C62312371E177012D623DDD00.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,15
42184,5604260307555,320.0,PorSi,Petit Gâteau Morango 4x80g,,3.99,12.47,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C6FB02AE4873922C2903237E12485B13.jpg,,,,,,,,2025-11-19T23:59:59Z,PROSPECTUS,18,15
42219,5600261547266,,Olivo,Puzzle Canal Panda,60 peças,6.99,6.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B3FA43B3501BFB984BA12C351E5CC2C2.jpg,,,,,,,,2025-12-24T23:59:59Z,PROSPECTUS,18,15
42281,5601849014064,,Vtech Baby,Ursinho doces sonhos com luz e som,1 unidade,20.99,20.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FD0FFE651B8DEE4F2D4B691EFF4A9597.jpg,,,,,,,,2025-12-24T23:59:59Z,PROSPECTUS,18,15
42306,5601849281220,,Panda,Panda cucu 31 cm,1 unidade,29.99,29.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2EFDEB35F3947DDB8D801B675EA3E350.jpg,,,,,,,,2025-12-24T23:59:59Z,PROSPECTUS,18,15
