identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,images_3,avantages_dateFin,avantages_categorie,nro_paginas,page,images_4,images_5,images_6,pictogrammes_dateFin,pictogrammes_categorie,pictogrammes_valeur,pictogrammes_type,pictogrammes_loyaltyCardRewardType,pictogrammes_dateDebut,pictogrammes_maxDeclenchement,pictogrammes_remise
10900,3228021920191,250.0,President,"Manteiga fácil de barrar, embalagem de 250g",,3.65,14.6,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AD6F66474E604C53FDAA16EA65E09D09.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,5,,,,,,,,,,,
1140,5601082026909,,Delta Q,"Cápsulas de Café Qalidus Int 10, 10 Cápsulas",Embalagem de 60g,3.99,3.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/441EE69B99F521CFEC78FC743837C36E.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,5,,,,,,,,,,,
11588,5601151540909,600.0,Compal,"Néctar pêssego, pack 3 x 200 ml",,1.35,2.25,600,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AF3FB6DEEC4349ABAE7189D1F661A578.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,5,,,,,,,,,,,
15349,5603722514203,1000.0,Mimosa,"Leite infantil 3+ anos sem lactose, de 1 l",,1.88,1.88,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/094DEBD5422652B3A0B648EAF46A79A6.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C8D2B05C3B050A036DFF481D77A9A7CA.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A8FB4969B6C4BCA92A1313FDA5392B39.jpg,,2025-12-03T23:59:59Z,PROSPECTUS,14,5,,,,,,,,,,,
16406,7622210352231,31.0,Royal,"Gelatina frutos tropicais 10kcal, 30g",,1.44,46.45,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0B3BA156EC613D4E9D8ADDCBB32811AB.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,5,,,,,,,,,,,
19585,8435257033822,720.0,Longa vida,"Iogurte magro natural, embalagem de 6 x 120g",,2.29,3.18,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0343709B1D70140B7336A86F6CAA12F8.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,5,,,,,,,,,,,
40889,7622201122645,114.0,Royal,"Gelatina de morango e framboesa, embalagem de 114g",,1.44,12.63,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B15692ACC03EEF113428584D233CB12A.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,5,,,,,,,,,,,
43213,5603722519789,,Castelões,"Queijo cura especial barrado pimentão, 500 g",,6.29,6.29,1,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7F9659307338C4018D4890FC3B81F84B.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,5,,,,,,,,,,,
48030,7613287495259,1020.0,Felix,"Fantastic seleção de peixes em gelatina, embalagem de 12x100g",,5.99,5.87,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6C8C86286E27A01458DD382E5FE02A80.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,5,,,,,,,,,,,
49401,5411188133759,400.0,Alpro,"Soja ananás maracujá sem açúcar, de 400g",,2.69,6.73,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6CB78C52A4573023DA315831A2A03ACB.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,5,,,,,,,,,,,
52855,5411188137368,400.0,Alpro,"Yofu skyr exótico, 400g",,2.54,6.35,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DAC9AE018EB508E38645481AA2644683.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5EF9019C19B1CFD1218BF97A6C8EF78D.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5EF9019C19B1CFD1218BF97A6C8EF78D.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5EF9019C19B1CFD1218BF97A6C8EF78D.jpg,2025-12-03T23:59:59Z,PROSPECTUS,14,5,,,,,,,,,,,
56601,5604260337422,450.0,PorSi,Salteado Batata/salsicha 450g,,1.99,4.42,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E621407A074468675FCEC71116D1983F.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,5,,,,,,,,,,,
940,5601001322402,20.0,Nescafé,"Café solúvel nescafé, embalagem de 20g",,1.55,77.5,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BCEBB6129FC84253AC3E2D01F300F9A9.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,5,,,,,,,,,,,
10056,8410036800468,750.0,Freixenet,"Espumante Freixenet Cordon Negro Branco Cava Bruto, garrafa 75 cl",,7.99,10.65,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/96EFA695B1C4201910FA2011BCE09AEA.jpg,,,,2025-12-24T23:59:59Z,PROSPECTUS,14,5,,,,,,,,,,,
11585,5601151540817,600.0,Compal,"Néctar tutti fruti, pack 3 x 200 ml",,1.35,2.25,600,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E9C042C28F6E0C8FC94CAE675AF583BD.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,5,,,,,,,,,,,
14543,5606293100226,100.0,Vitacress,"Salada riva, embalagem de 100g",,1.59,15.9,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A879736C03118BEA183E593C95961B3B.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,5,,,,,,,,,,,
22955,3045200760009,500.0,Sanytol,"Desinfetante para Roupa, 500ml",,2.64,5.28,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/932FDF72A4293CF6B46E5DCF125CBB20.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,5,,,,,,,,,,,
319,8414100301141,1000.0,Schweppes,"Água Tónica, emb. 1 lt",Embalagem de 1 l,1.65,1.65,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2AAFBB7AE67B2030674C90B3750F7A2E.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,5,,,,,,,,,,,
37990,8410063036175,1000.0,Pescanova,"Caprichos do Mar sem Glúten, emb. 1 kg (31 a 37 un.)",,7.39,7.39,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6895ADBC20BAA64ABF1A75EDB160FACB.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,6,,,,,,,,,,,
38312,8410104702663,,Finish,"Limpa máquinas de loiça limão, embalagem com 250 ml",,3.89,3.89,1,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/543AF0EA0E513D87A0B6AA970DE2490B.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,6,,,,,,,,,,,
40233,8718951078994,,Colgate,"Escova de dentes manual kids, 2 unidades",,2.59,2.59,2,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/91E96A0D47F686A47CF5736FF55B7C33.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,6,,,,,,,,,,,
44048,5054563101846,75.0,Sensodyne,Dentífrico branqueador,Embalagem de 75 ml,2.99,39.87,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3FCEF381523EF43D48FAABB009CAAFFA.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,6,,,,,,,,,,,
44761,5601146050505,500.0,Bandida do Pomar,"Sidra com Álcool Frutos Vermelhos, emb. 50 cl",,1.19,2.38,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3DF7967B62A6AA597E8EA0E6EC701FC9.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,6,,,,,,,,,,,
44763,5449000013231,1500.0,Sprite,"Refrigerante lima limão zero açúcar, garrafa 1.5 l",,0.99,0.66,1500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CA978886592B1D4304FE94C81DC98A43.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,6,,,,,,,,,,,
48426,4005900845702,50.0,Nivea Men,"Desodorizante roll on cool kick, 50 ml",,2.69,53.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9A906FA410C547B80F0C3BC1C3C86CB6.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,6,,,,,,,,,,,
51369,5000116125791,1400.0,Capitão Iglo,"50 douradinhos de peixe ómega 3 iglo, embalagem de 1.4 kg",,13.99,9.99,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6C5BC15FEE115209F2EC3E0B9DBA1CCD.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,6,,,,,,,,,,,
51895,8719200253407,225.0,Planta,"Creme vegetal para barrar original, 225g",,1.79,7.96,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7E61C083BAEE72DB01F9769D3518098F.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,6,,,,,,,,,,,
52049,3073781193091,250.0,A Vaca Que Ri,"Queijo fundido, 250g",,2.95,11.8,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/95197B9CF404BE8AF1D5A1B4E7B898B7.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,6,,,,,,,,,,,
53673,5054563165008,75.0,Sensodyne,"Pasta de Dentes Sensibilidade, Gengivas e Esmalte",Embalagem de 75ml,3.96,52.8,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F5ABBB429E7224E38F564855CA9B1B26.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1C6D3DA6400E71115D7D0C249255C6E4.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1C6D3DA6400E71115D7D0C249255C6E4.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1C6D3DA6400E71115D7D0C249255C6E4.jpg,2025-12-03T23:59:59Z,PROSPECTUS,14,6,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1C6D3DA6400E71115D7D0C249255C6E4.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1C6D3DA6400E71115D7D0C249255C6E4.jpg,,,,,,,,,
54734,5601164906174,2400.0,Somersby,"Sidra com álcool maçã, 12 x 20 cl",,8.49,3.54,2400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B977873E36981559BC398D6FE0E99BDC.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,6,,,,,,,,,,,
54790,8711327621176,770.0,Magnum,"8 gelados chocolate clássico, amêndoa e chocolate branco, 770 ml",,5.99,7.78,770,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9E8AC0EAF965CDDF6107434D3A13539B.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,6,,,,,,,,,,,
54806,5603722521232,604.0,Mimosa,"Iogurte magro liquido ananás, 4x151ml",,1.54,2.55,604,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D981284783DF4A8CA45CC5B90BEC5E71.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,6,,,,,,,,,,,
6689,8435257022567,720.0,Longa vida,"Iogurte magro morango, embalagem de 6 x 120g",,2.29,3.18,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C7D81FD136DA0ED21FA11EE161602678.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,6,,,,,,,,,,,
8201,5410316671118,700.0,Smirnoff,Vodka red,Garrafa de 700 ml,13.39,19.13,700,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5E1C2F2F2227574BAFE17233513E38CA.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,6,,,,,,,,,,,
10901,3228022000298,250.0,President,"Manteiga magra baixo teor sal, embalagem de 250g",,2.69,10.76,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DCFDE09AD10D5DD4255ED225FA75C5F7.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,6,,,,,,,,,,,
16722,8410376040999,280.0,Gullón,"Bolacha vitalday crocante chocolate, embalagem de 280g",,1.54,5.5,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1CF03DED3AC82D4773F0EF2D1F53BC8E.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,6,,,,,,,,,,,
24810,8714100289983,440.0,Magnum,"Gelado pint amêndoas, embalagem de 440 ml",,3.99,9.07,440,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3A13A62312A4E6B689883F50A6265AFD.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CAF47DA081A9FA3D88EC863A18BD3DDE.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CAF47DA081A9FA3D88EC863A18BD3DDE.jpg,,2025-12-03T23:59:59Z,PROSPECTUS,14,6,,,,,,,,,,,
2748,8410063044521,200.0,Pescanova,"Miolo de Camarão Cozido 40/60 Ultracongelado, emb. 200 gr",,6.39,31.95,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D50FF0C33F27025B364B2A0F02EC1F36.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,6,,,,,,,,,,,
30737,2782740000000,500.0,PorSi,"Jardineira de Novilho, embalagem com 500 g (aprox.)",,6.75,13.49,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7A84E177906F82A058EDFD3964843D63.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,6,,,,,,,,,,,
37872,5604260296552,300.0,PorSi,Aerossol Limpa Moveis Cera Abelhas 300 ml,,1.99,6.63,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B83A41BC8BFCE2E6E0D88C1C89312704.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,6,,,,,,,,,,,
37900,5601119305007,210.0,Nobre,"Salsichas Hot Dog Frasco 4 un, emb. 210 gr",,2.55,12.14,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/68E53CA887C0767923F878238ADB6D84.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,6,,,,,,,,,,,
41352,7622201122706,114.0,Royal,"Gelatina de frutos tropicais, 114g",,1.44,12.63,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/481E6B119D0D45095E4CEC25297887DD.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,6,,,,,,,,,,,
48067,5604260320981,,PorSi,Pensos Incontinência Men - 10 Unidades Dispositivo Médico,,1.95,1.95,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/42AFCBF756E664D8CC793C3ABD41743D.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,6,,,,,,,,,,,
51607,8718951472846,400.0,Colgate,Elixir Cuidado das Gengivas PerioGard,400 ml,4.84,12.1,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4FEC2183E1AC0E3EB4E96AF1F412B444.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,6,,,,,,,,,,,
52378,8720181407130,1300.0,Cif,"Lava tudo vinagre, embalagem de 1,3l",,2.09,1.61,1300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/171393A645468062F81960E4867EA09F.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/ACC8FB9EC20CE1255E2C2456FAF7B5E2.jpg,,,2025-12-03T23:59:59Z,PROSPECTUS,14,6,,,,,,,,,,,
52577,8445290830609,,Nescafé,"Café descafeinado sical intensidade 5, 16 cápsulas",,5.59,5.59,16,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9751EE6592A3E7106D0A646390D853FA.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,6,,,,,,,,,,,
52598,5601217137975,1710.0,Quanto,"Amaciador roupa concentrado frutos silvestres, 95 doses",,3.99,2.33,1710,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1A92BA40F7151350053A912CC4251BEE.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,6,,,,,,,,,,,
52886,5603722523113,200.0,Mimosa,"Natas para carne, 200 ml",,1.04,5.2,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4EBFFD3487ED8CD46A9B8FA3FCE4C121.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/974E5E2703AF4694FB78F37DC9D40DC9.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/974E5E2703AF4694FB78F37DC9D40DC9.jpg,,2025-12-03T23:59:59Z,PROSPECTUS,14,6,,,,,,,,,,,
53232,8445290759207,600.0,Nesquik,"Achocolatado em Pó, 600g",,4.19,6.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8142D9ABDD247C983EB9286F596F2E87.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1E8F61743B1B3F44416834AAF4EBE584.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1E8F61743B1B3F44416834AAF4EBE584.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1E8F61743B1B3F44416834AAF4EBE584.jpg,2025-12-03T23:59:59Z,PROSPECTUS,14,6,,,,,,,,,,,
53278,8711327609464,550.0,Magnum,"Mini gelados 3 chocolates, 10 x 55ml",,5.69,10.35,550,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E455797042074BCBD6AEA5FF9E693444.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FDA672B3DD4AECCDE2AA248E968B655B.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FDA672B3DD4AECCDE2AA248E968B655B.jpg,,2025-12-03T23:59:59Z,PROSPECTUS,14,6,,,,,,,,,,,
54537,8700216323154,,Fairy,"Detergente Máquina Loiça Pastilhas Original Tudo em 1 Limão, 41D",,9.99,9.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2B102A42507542D79E488629773354F9.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,6,,,,,,,,,,,
54539,8700216236669,,Fairy,"Detergente Máquina Loiça Pastilhas Platinum Plus Tudo em 1 Limão, 19D",,5.99,5.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8EF65916B83E06C892876A46E53055E1.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,6,,,,,,,,,,,
54864,8700216155489,625.0,H&S,"Champô Anticaspa Classic 2 Em 1, 625ml",,7.94,12.7,625,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/78E4F25A4CD7C72808C0FCD1DF120657.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,6,,,,,,,,,,,
924,5601001120503,370.0,Nestlé,"Leite condensado, embalagem de 370g",,1.99,5.38,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FBAB8756051E4890009C5246CFA3D443.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,6,,,,,,,,,,,
9294,5603722494215,1000.0,Mimosa,"Bebida láctea especial crescimento 1 a 3 anos, de 1l",,1.79,1.79,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E8EAAB44B3166FE020B43F64B725D8EB.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B8D0BEE13E0FA7481A224732CB88CE29.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CF47B7EE63F34663DCC396F54F91507B.jpg,,2025-12-03T23:59:59Z,PROSPECTUS,14,6,,,,,,,,,,,
990,5601029004038,385.0,Bom Petisco,"Atum posta em óleo, embalagem de 385g",,3.89,10.1,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EAC5CB8F90EBBB65EABF072C2DE4540F.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F6B3199A9D749CA8EE4A4423B14856F3.jpg,,,2025-12-03T23:59:59Z,PROSPECTUS,14,6,,,,,,,,,,,
17477,8712100740435,72.0,Knorr,"Tempero alho & coentros 8 cubos, embalagem de 70g",,1.85,25.69,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/57773A0BEA6BB1E7F24BDC74561D1B47.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,6,,,,,,,,,,,
23653,5600202948299,750.0,Valleperro,Vinho doc douro tinto,Garrafa de 750 ml,2.99,3.99,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F5865C13DEE1923E987B86EC1D61E976.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,6,,,,,,,,,,,
2534,7613034155160,397.0,Nestlé,"Leite condensado cozido, embalagem de 397g",,2.19,5.52,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7F1A4CD3925F133CB52FB643A8011E1E.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,6,,,,,,,,,,,
35753,8001841240640,270.0,Pantene,Creme para pentear caracóis,270 ml,5.99,22.19,270,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/574B3E314AF635DCDB9A6448E3C017C1.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,6,,,,,,,,,,,
36654,8410436343497,500.0,Sonasol,"Spray limpa vidros brilhante, 500 ml",,1.99,3.98,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A68E1376FFCF092E98332868C951A769.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,6,,,,,,,,,,,
40993,7622201122669,114.0,Royal,"Gelatina em Pó de Tutti Fruti, emb. 114 gr",,1.44,12.63,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/04E0342E1E578793A06A837EEE498186.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,6,,,,,,,,,,,
41079,8718951337770,1250.0,Ajax,"Detergente líquido lava tudo festa das flores lavanda, embalagem de 1.25l",,2.24,1.79,1250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9AF3F843CD8D9DB932E9E6D241AC411E.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,6,,,,,,,,,,,
41661,5603769000752,750.0,Piano,Vinho DOC Douro Tinto Reserva,Garrafa de 0.75 l,6.59,8.79,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B0DFAFE37BB6D8C6F3E4E55468B7B398.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,6,,,,,,,,,,,
42849,5604260308019,1000.0,PorSi Bio,Bebida Soja Bio 0% Açúcares Adicionados 1l,,0.94,0.94,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D68BCA87C01974D9C9D9721C9B8735AE.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A719986887CCAA7BB37BDD96A9897A6B.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A719986887CCAA7BB37BDD96A9897A6B.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A719986887CCAA7BB37BDD96A9897A6B.jpg,2025-12-03T23:59:59Z,PROSPECTUS,14,6,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A719986887CCAA7BB37BDD96A9897A6B.jpg,,,,,,,,,,
49331,5060896621548,500.0,Monster,"Bebida energética ultra watermelon, lata de 500 ml",,1.39,2.78,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/28F29ACC22AC2A0A6511AAB9718255B6.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,6,,,,,,,,,,,
52957,5449000273666,1000.0,Coca-Cola,Refrigerante zero com gás lima de 1 litro,,1.22,1.22,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8811CE5F5F34EDCF194A9D8CB568CB91.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3EDDFFF905A664833A2724EDFA3DF928.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3EDDFFF905A664833A2724EDFA3DF928.jpg,,2025-12-03T23:59:59Z,PROSPECTUS,14,6,,,,,,,,,,,
54642,8435495842767,,A+,"Detergente Máquina Roupa Líquido Ocean Dream, 56D",,8.99,8.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E7AE89CC1AED35A9F40B3BB43FB44390.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1D0AC6E88574EFCB8CB4DBDB7E50F801.jpg,,,2025-12-03T23:59:59Z,PROSPECTUS,14,6,,,,,,,,,,,
54684,8711327611924,330.0,Magnum,"6 gelados mini chocolate e amêndoa, 330 ml",,3.99,12.09,330,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/779A2D41120BAD2364A0B6F639CCEACA.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,6,,,,,,,,,,,
55158,5411188140207,400.0,Alpro,"Yofu Soja Morango, 400g",,2.19,5.48,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6D5822160F3EA1DD1E384DF378925EEA.jpg,,,,2025-12-03T23:59:59Z,PROSPECTUS,14,6,,,,,,,,,,,
