identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,images_0,images_1,images_2,pictogrammes_libelleCategorie,avantages_dateFin,avantages_categorie,nro_paginas,page,pictogrammes_0,images_3,images_4,images_5
53207,8711327583092,1000.0,Lipton,"Refrigerante sem Gás Limão, 1 l",,1.49,1.49,1000,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1DDDEA2D11A4948B9958398A432D1905.jpg,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,12,,,,
53229,8445290832917,190.0,Nestlé,"Refeição Arroz com Frango, 190g",,1.64,8.63,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D4286BB737B7D12D5084656C003A1236.jpg,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,12,,,,
53258,8445290554499,28.0,Nestlé,"Snack Para Bebé Morango e Banana, 28g",,1.29,46.07,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E5BFDA06611A95D88247C2CD3DDD8017.jpg,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,12,,,,
53299,5601217137357,,Quanto,"Amaciador Concentrado Elixir Rosas, 63 doses",,4.49,4.49,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9F96C3255289D57CD765C87A41F753EE.jpg,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,12,,,,
53321,4006000033570,50.0,Nivea,"Desodorizante Roll-on Black & White Max Protection, 50ml",,3.59,71.8,50,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2773456A0400191F350E5C65211739D5.jpg,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,12,,,,
53322,4006000033594,50.0,Nivea,"Desodorizante Roll-on Black & White Max Protection Homem, 50ml",,3.09,61.8,50,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5E2126FDF4D957720B888AE7CA2F116A.jpg,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,12,,,,
53331,4009175912176,,Bufalo,Esponja Calçado Brilho Incolor,,2.19,2.19,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/762161A8FDB3509A81173371F8199095.jpg,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,12,,,,
53345,5000204310375,,Raid,"Insecticida Anti Traça Gel Cedro, 2 un.",,2.49,2.49,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3FFCE950E82B28094E0FD740225309CF.jpg,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,12,,,,
53348,5000204266665,,Raid,"Insecticida Armadilha Traça dos Alimentos 3 Folhas, 3 un.",,2.74,2.74,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2D4C014213B36BED1CAE3B027924216A.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/47CF74A7DA4F195CC1039CF35ABFEBFE.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/47CF74A7DA4F195CC1039CF35ABFEBFE.jpg,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,12,,,,
53362,8700216085717,75.0,Oral B,"Pasta de Dentes Densify Proteção Diária, 75ml",,3.74,49.87,75,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E4CD009434CD58CC90A12D345761CDFF.jpg,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,12,,,,
53451,5025404007443,,Kandoo,Toalhitas Infantis Wc Melão,Embalagem de 120 unidades,4.09,4.09,120,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C8935D5863D320E0F61769E6F97FD817.jpg,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,12,,,,
53459,5054563019332,,Sensodyne,Escova de Dentes Repair&Protect Suave,,3.14,3.14,1,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E5F6092397C5B36E660DBCEE698592D2.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6EED9F7E683BE9D1839B0B05D60BA43E.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6EED9F7E683BE9D1839B0B05D60BA43E.jpg,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,12,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6EED9F7E683BE9D1839B0B05D60BA43E.jpg,,
53460,5054563129536,,Sensodyne,Escova de Dentes Nourish Suave,,3.36,3.36,1,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D744B4623FDEF0CFB055D4201849704B.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DB3E71B8403D3A5C145B1F80581BC3D4.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DB3E71B8403D3A5C145B1F80581BC3D4.jpg,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,12,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DB3E71B8403D3A5C145B1F80581BC3D4.jpg,,
53525,8001090279132,,Gillette,"Lâminas Depilação Descartáveis Venus Basic, 10 unidades",,3.39,3.39,1,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/96378A7FBB515962CA6E5988BCE96BBE.jpg,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,12,,,,
53546,8001090742971,,Gillette,Máquina de Barbear Mach 3 Turbo com 2 Recargas,,8.39,8.39,1,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C74562D879509E78D7C35527F785C328.jpg,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,12,,,,
53552,8001480721333,,Neoblanc,"Lixívia, 14 Pastilhas",,2.99,2.99,14,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D10218DF7DC3F854FF3AB0BF703C2F96.jpg,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,12,,,,
53553,8001841935027,,Swiffer,"Recarga Espanador, 10 unidades",,5.99,5.99,10,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/49BB4817AF75915F1F43861C1563DAE7.jpg,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,12,,,,
53559,8006540773154,,Oral B,Escova Elétrica Vitality Kids Princ/Cars,,25.49,25.49,1,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/82ABF1FCA985F501278DBD66DF986C35.jpg,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,12,,,,
53560,8006540805725,,Oral B,"Recarga Escova Stages Princ/Cars/Mickey, 3 unidades",,15.29,15.29,3,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0D23EA1AD736640CAA725EA3F6A45006.jpg,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,12,,,,
53571,8410436170451,,Palette,Coloração 4-99 Violino,,3.89,3.89,1,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F69619F6FDA55BA60205D368913BE703.jpg,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,12,,,,
53579,8435495836483,,A+,"Detergente Máquina Roupa Cápsulas Colour, 38 unidades",,8.99,8.99,38,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C52A1EADAB9AE91BB2279362B5BD84E9.jpg,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,12,,,,
53580,8435495836513,,A+,"Detergente Máquina Roupa Cápsulas Fresh Flowers, 38 unidades",,8.99,8.99,38,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/32EDA3D0F46E31622CE84E6E57674B88.jpg,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,12,,,,
53603,3600523576975,15.0,L'oreal,Creme Contorno de Olhos Men Expert Power Age,Embalagem de 15ml,9.79,652.67,15,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/131898B4EC0E6FC8CC38DF981AF86247.jpg,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,12,,,,
53612,3600524075743,30.0,L'oreal Men Expert,Sérum Facial Antirrugas Power Age,Embalagem de 30ml,11.19,373.0,30,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1FE557FD04BD3FC173C7197F2A883ADB.jpg,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,12,,,,
53669,5054563119247,75.0,Sensodyne,Pasta de Dentes Sensibilidade Nourish Calmante,Embalagem de 75ml,3.49,46.53,75,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1141DB279FB24F05351978707660AEE3.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1AD3BB5101B26CC9626526C6BBC057C4.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1AD3BB5101B26CC9626526C6BBC057C4.jpg,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,12,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1AD3BB5101B26CC9626526C6BBC057C4.jpg,,
53673,5054563165008,75.0,Sensodyne,"Pasta de Dentes Sensibilidade, Gengivas e Esmalte",Embalagem de 75ml,3.94,52.53,75,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/80A64A07B212B4B0881FA9380794ADE4.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1C6D3DA6400E71115D7D0C249255C6E4.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1C6D3DA6400E71115D7D0C249255C6E4.jpg,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,12,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1C6D3DA6400E71115D7D0C249255C6E4.jpg,,
5368,5601237000129,750.0,Serras de Azeitão,Vinho tinto regional península setúbal,Garrafa de 0.75 l,2.99,3.99,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/25251F96095083B3ECCCD62E3E9679AF.jpg,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,12,,,,
53719,8001090558947,75.0,Oral B,Pasta de Dentes Advanced Science Branqueamento,Embalagem de 75ml,3.74,49.87,75,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/455EB672025B23EFB659EDC9604021B8.jpg,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,12,,,,
5372,5601237011224,750.0,Quinta da Bacalhôa,Vinho regional península de setúbal tinto,Garrafa de 0.75 l,14.99,19.99,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6EE1956995F7F3A46C642D4F921DDCA8.jpg,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,12,,,,
53720,8001090564542,75.0,Oral B,Pasta de Dentes Advanced Science Limpeza Profunda,Embalagem de 75ml,3.74,49.87,75,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/87ED887E0971E2BEC476F33A0C645DD8.jpg,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,12,,,,
53728,8006540343937,75.0,Oral B,Pasta de Dentes Cuidado Intensivo Gengivas e Proteção Antibacteriana,Embalagem de 75ml,3.74,49.87,75,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C7F477278881A5011C30BD9859578F70.jpg,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,12,,,,
53733,8006540849774,200.0,Pantene,Sérum Cabelo Pós Lavagem sem Enxaguar Longo Infinito,Embalagem de 200ml,4.49,22.45,200,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CB4142B0B300AB9CEB433FA86C392B0E.jpg,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,12,,,,
53734,8006540849811,300.0,Pantene,Máscara Cabelo Longo Infinito,Embalagem de 300ml,5.99,19.97,300,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F1CB0A2A60DD17F498F26DCBACDE308D.jpg,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,12,,,,
53735,8006540849859,200.0,Pantene,Spray Cabelo Fortificante Longo Infinito,Embalagem de 200ml,7.49,37.45,200,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/39260CBEB38D3B9D6C7CBD5224C92AE7.jpg,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,12,,,,
53740,8006540882542,75.0,Oral B,Pasta de Dentes 3D White Express Brilho,Embalagem de 75ml,4.49,59.87,75,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/53A1BE2643F03E675F59528BCC719B8D.jpg,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,12,,,,
53741,8006540882627,75.0,Oral B,Pasta de Dentes 3D White Luxe Brilho Glamoroso,Embalagem de 75ml,3.74,49.87,75,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F2FA210E09CBDD1B128B728DBD96CB5F.jpg,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,12,,,,
53801,8410436435604,2250.0,Xtra,Detergente Máquina Roupa Líquido Gel Universal,Embalagem de 50 Doses,7.99,3.55,2250,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/073738B9C787AEDD3994CD2BF79D8061.jpg,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,12,,,,
53815,8001090938015,510.0,Lenor,Intensificador Perfume Pérolas Unstoppables Fresh,Embalagem de 510g,10.99,21.55,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/431B7C52111EEA42B51370F99ED6B13A.jpg,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,13,,,,
53818,8410436409636,,Palette,Coloração Retoca Raízes Compact Root Retouch Castanho,Embalagem de 1 un.,5.59,5.59,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E922BB70FD4C4C0E3B14F0989B25CD88.jpg,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,13,,,,
53819,8410436409858,,Palette,Coloração Retoca Raízes Compact Root Retouch Louro Escuro,Embalagem de 1 un.,5.59,5.59,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C01EE16005A11AA493FA759AE61A0012.jpg,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,13,,,,
53820,8410436410038,,Palette,Coloração Retoca Raízes Compact Root Retouch Preto,Embalagem de 1 un.,5.59,5.59,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/18FC3AC98DF42B21BF1F3AA13BC62117.jpg,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,13,,,,
54232,5601217137449,250.0,Air Wick,"Ambientador Automático Delicias de Verão, 250ml",,7.19,28.76,250,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CAB5A47BCE1E682E6713391C4A4034A2.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0D0D0827BE4393B3FFCF8A70FBE857DD.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0D0D0827BE4393B3FFCF8A70FBE857DD.jpg,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,13,,,,
54233,8410104913786,224.0,Air Wick,"Ambientador Active Fresh Recarga Jazmim, 224ml",,5.99,26.74,224,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F416A942027B2E7E71A89C274E0861FB.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2D04B4805DBD623AE585D9180C97D454.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2D04B4805DBD623AE585D9180C97D454.jpg,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,13,,,,
54236,5601217138699,228.0,Air Wick,"Ambientador Active Fresh Comp Lavanda e Liro, 228ml",,7.99,35.04,228,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EEFB902197906676F07A8A981CE39FF9.jpg,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,13,,,,
54242,8718951649019,75.0,Colgate,"Colgate Dentífrico Total Plaque Menta Fresca, 75 ml",,3.24,43.2,75,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/06994AC269690B0C5AF51CF525972328.jpg,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,13,,,,
54243,8718951649071,75.0,Colgate,"Colgate Dentífrico Total Plaque Branqueador, 75 ml",,3.24,43.2,75,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EAE0DE500083DA47A30A70F00CAB4A8C.jpg,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,13,,,,
54269,4005900422705,750.0,Nivea,"Gel de Banho Care & Relax, 750ml",,5.09,6.79,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/57FCA31F957C439C69B1E00E153632CE.jpg,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,13,,,,
54277,3600542571982,400.0,Garnier,"Shampoo Água de Arroz, 400ml",,3.79,9.48,400,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/633F76135084FA5A4EDBF3B3A51265C6.jpg,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,13,,,,
54278,3600542572149,400.0,Garnier,"Amaciador Água de Arroz, 400ml",,3.79,9.48,400,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/ED92659A67CBB495314CC610B7907F8C.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/32BA9B6F3920F2215322EF0E0FE99C85.jpg,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,13,,,,
54304,5601217138910,,Air Wick,"Sticks Jardim das Peónias, 1un.",,5.99,5.99,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E332D01C63F8C396176B83026831AE03.jpg,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,13,,,,
54305,5601217138897,,Air Wick,"Sticks Frescura Roupa Limpa, 1un.",,5.99,5.99,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F4F8FEAA23B4CE09E1B508997FE49094.jpg,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,13,,,,
54327,3600542024051,320.0,Fructis,"Máscara Bomb Proteína Caracóis, 320ml",,4.89,15.28,320,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/95B5737706AA005A91FAF03D84AE414E.jpg,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,13,,,,
54328,3600542542807,320.0,Fructis,"Máscara Bomb Biotina Fortificante, 320ml",,4.89,15.28,320,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0F1207AEE207389D610035CA924B9803.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/90233AC2CF43F9F47E12A04B7C00DD81.jpg,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,13,,,,
54329,3600541969728,320.0,Fructis,"Máscara Hidraliso, 320ml",,4.89,15.28,320,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3CE6C640B903AD708F40C136BB6103CA.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0B3EADE8A96459E8CB12F75C73EA0108.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0B3EADE8A96459E8CB12F75C73EA0108.jpg,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,13,,,,
54330,3600542023962,320.0,Fructis,"Máscara Adeus Danos, 320ml",,4.89,15.28,320,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8F6AEE494BC9382DBD638780073F8B43.jpg,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,13,,,,
54347,8435495843856,,Gama,"Detergente Roupa Máquina Líquido Jasmim, 100D",,9.99,9.99,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/71FAFE3ED3D491259F6333560AAF7DA8.jpg,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,13,,,,
54348,5601217138064,,Quanto,"Amaciador Roupa Concentrado Ouro E Orquídea Branca, 74D",,2.99,2.99,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D6DC310FE60983E70DC521CFECDCD8E8.jpg,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,13,,,,
54349,5601217138040,,Quanto,"Amaciador Roupa Concentrado Ametista E Íris, 74D",,2.99,2.99,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B7FD642DFDD8A663D0A9F433068EF8D7.jpg,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,13,,,,
54404,5054563162533,75.0,Parodontax,"Pasta De Dentes Reparação Ativa, 75ml",,5.19,69.2,75,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CD6E2069994AE0D294C1AFFF645D51D5.jpg,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,13,,,,
5445,5601332000406,750.0,Ramos Pinto,Vinho do porto lágrima branco,Garrafa de 750 ml,10.29,13.72,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AE471411F7400B058041E2A0440A299C.jpg,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,13,,,,
54460,8015700167801,400.0,Gliss,"Máscara Cabelo Color Radiance 4 Em 1, 400ml",,4.99,12.48,400,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/160680EC11761F2D066F45AFE87A7887.jpg,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,13,,,,
54461,8718951465817,150.0,Colgate,"Pasta De Dentes Proteção Total Original, 2x75ml",,4.94,32.93,150,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0C90FA39F46BFE1874040D2D4CB9AE80.jpg,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,13,,,,
54471,8700216173186,300.0,Pantene,"Máscara Cabelo Pro-V Miracles Controlo Frizz, 300ml",,9.74,32.47,300,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/394EDB306AE85C1D941C5F5A592E8626.jpg,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,13,,,,
54472,8700216280877,70.0,Pantene,"Sérum Cabelo Pro-V Miracles Controlo Frizz, 70ml",,4.94,70.57,70,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/078B30B62ABF4510E8DF2875A5A25A67.jpg,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,13,,,,
54474,8700216233163,100.0,Pantene,"Fortalecedor Raízes Pro-V Miracles Crescimento Com Força, 100ml",,14.99,149.9,100,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5810BDA39219478E318DDBAE607CA872.jpg,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,13,,,,
54477,8700216173391,300.0,Pantene,"Máscara Cabelo Pro-V Miracles Bond Repair, 300ml",,9.74,32.47,300,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/24D4D89AD84CC8E397D5D6171A4DCF61.jpg,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,13,,,,
54478,8700216178112,150.0,Pantene,"Condicionador Intensivo Pro-V Miracles Bond Repair, 150ml",,14.99,99.93,150,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1A11A9CB93FB40CBA30010D648DD72D7.jpg,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,13,,,,
54530,8410436468404,,Persil,"Detergente Máquina Roupa Líquido Expert, 40D",,7.99,7.99,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/07D344A15524177C086B907C07490CF3.jpg,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,13,,,,
54533,8410436467902,,Persil,"Detergente Máquina Roupa Liquído Expert Lavanda Gel, 54D",,9.99,9.99,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5E81C7BC377BA2F0633E5F994700E182.jpg,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,13,,,,
54534,8410436467964,,Persil,"Detergente Máquina Roupa Liquído Expert Stain Removal Gel, 54D",,9.99,9.99,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/509AF39AD69B895E042B5F96E25B0776.jpg,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,13,,,,
